IP:62.48.187.246   Website:www.pornhub.com

2023-04-04 00:09:51 INFO:Logging results to trials/2023-04-04_00:09:51/logs
2023-04-04 00:09:51 INFO:Strategies will only be allowed to use protocols: TCP
2023-04-04 00:09:51 INFO:Initializing 1000 strategies with 0 input-action trees and 1 output-action trees of input size 2 and output size 2 for evolution over 10 generations.
2023-04-04 00:09:51 INFO:================================================================================================================================
2023-04-04 00:09:51 INFO:Generation 0:

  0%|          | 0/1000 [00:00<?, ?it/s]
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:30},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:24},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:49},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:28},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:42},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:20:True:33},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:21},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.073: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:44:True:25},)-| \/  (Evaluated 1 times: [1.073])
Avg. Fitness 1.075: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:True},duplicate),)-| \/  (Evaluated 1 times: [1.075])
Avg. Fitness 1.076: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(duplicate,),)-| [TCP:flags:A]-fragment{tcp:13:True}-| \/  (Evaluated 1 times: [1.076])
Avg. Fitness 1.076: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:True}(,drop),),)-| \/  (Evaluated 1 times: [1.076])
Avg. Fitness 1.076: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(tamper{TCP:urgptr:replace:49713},fragment{tcp:-1:True}(,drop)),)-| \/  (Evaluated 1 times: [1.076])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True},),)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{tcp:-1:True:36}(,duplicate)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:13:True}(duplicate,duplicate(,fragment{ip:-1:False}))-| [TCP:flags:A]-fragment{tcp:13:True}-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:flags:replace:FA}(fragment{tcp:-1:True},))-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:4:True},),)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{ip:-1:False}(,fragment{tcp:-1:True}(duplicate,drop))-| [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{ip:-1:False:5},),),duplicate)-| [TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:51:False},),)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:27:True}(,duplicate(fragment{tcp:13:True}(,duplicate(,fragment{tcp:-1:True}(duplicate,))),))-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:True}(,tamper{TCP:flags:replace:FA}(fragment{tcp:-1:True}(duplicate,),)),),duplicate)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:-1:False}(fragment{tcp:7:False}(fragment{tcp:-1:False}(duplicate,),),fragment{tcp:-1:True}(fragment{tcp:-1:False},))-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:13:True}(,duplicate(duplicate,duplicate))-| [TCP:flags:A]-fragment{tcp:-1:False:16}(,tamper{TCP:ack:replace:3159709143})-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN},duplicate),duplicate),duplicate)-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:flags:A]-fragment{tcp:13:True}(duplicate,duplicate(duplicate,))-| [TCP:flags:A]-fragment{tcp:29:True:39}-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{ip:-1:False}(,fragment{tcp:-1:True}(duplicate,drop))-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.077: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(duplicate,fragment{tcp:-1:True}),)-| [TCP:load:]-duplicate-| \/  (Evaluated 1 times: [1.077])
Avg. Fitness 1.078: [TCP:options-altchksumopt:]-fragment{tcp:50:True}(tamper{TCP:flags:replace:FSAN},duplicate(drop,fragment{tcp:-1:False}))-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),)-| \/  (Evaluated 1 times: [1.078])
Avg. Fitness 1.078: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN}(duplicate,),tamper{TCP:ack:replace:2501296972}(fragment{tcp:-1:True},))-| [TCP:flags:A]-fragment{tcp:-1:True:5}(,duplicate(duplicate,))-| \/  (Evaluated 1 times: [1.078])
Avg. Fitness 1.08: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:flags:replace:FA}(tamper{TCP:options-mss:replace:17555}(fragment{tcp:-1:True},),))-| [TCP:flags:A]-duplicate(fragment{tcp:-1:True},)-| \/  (Evaluated 1 times: [1.08])
Avg. Fitness 1.08: [TCP:options-altchksumopt:]-tamper{TCP:load:replace:}-| [TCP:flags:A]-fragment{tcp:-1:False:5}(,tamper{TCP:urgptr:corrupt})-| \/  (Evaluated 1 times: [1.08])
Avg. Fitness 1.08: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:5tmpytvpd0},)-| \/  (Evaluated 1 times: [1.08])
Avg. Fitness 1.08: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:2j8etjdvou},)-| \/  (Evaluated 1 times: [1.08])
Avg. Fitness 1.081: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(fragment{tcp:12:True:18}(fragment{tcp:-1:False}(fragment{tcp:-1:True:5},),),duplicate),),)-| \/  (Evaluated 1 times: [1.081])
Avg. Fitness 1.081: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5},),),duplicate),),)-| \/  (Evaluated 1 times: [1.081])
Avg. Fitness 1.084: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:59:True:18}(tamper{TCP:ack:replace:540440925},),)-| \/  (Evaluated 1 times: [1.084])
Avg. Fitness 1.084: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:18},)-| \/  (Evaluated 1 times: [1.084])
Avg. Fitness 1.086: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:flags:replace:FSAN}(duplicate,),)-| [TCP:flags:A]-fragment{tcp:13:True}(,duplicate)-| \/  (Evaluated 1 times: [1.086])
Avg. Fitness 1.087: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:5}(tamper{TCP:options-wscale:replace:129},),)-| \/  (Evaluated 1 times: [1.087])
Avg. Fitness 1.087: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:4:True:5}(tamper{TCP:options-wscale:replace:129},),)-| \/  (Evaluated 1 times: [1.087])
Avg. Fitness 1.09: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:flags:replace:FA})-| [TCP:flags:A]-fragment{tcp:-1:False}(duplicate,fragment{tcp:-1:True}(,tamper{TCP:load:replace:}))-| \/  (Evaluated 1 times: [1.09])
Avg. Fitness 1.091: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN}(duplicate,),tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:dataofs:corrupt},drop),),duplicate)-| \/  (Evaluated 1 times: [1.091])
Avg. Fitness 1.091: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN}(duplicate,),tamper{TCP:options-uto:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},drop),),duplicate)-| \/  (Evaluated 1 times: [1.091])
Avg. Fitness 1.091: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:16},)-| \/  (Evaluated 1 times: [1.091])
Avg. Fitness 1.092: [TCP:flags:A]-fragment{tcp:42:True:48}(fragment{tcp:-1:True:24},duplicate(fragment{tcp:-1:True},))-| [TCP:flags:A]-fragment{tcp:-1:False:5}(tamper{TCP:options-altchksumopt:replace:},duplicate)-| \/  (Evaluated 1 times: [1.092])
Avg. Fitness 1.092: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| [TCP:options-altchksumopt:]-fragment{tcp:14:False:23}(tamper{TCP:flags:replace:FSAN},)-| \/  (Evaluated 1 times: [1.092])
Avg. Fitness 1.092: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:38:True:31}(duplicate,),)-| \/  (Evaluated 1 times: [1.092])
Avg. Fitness 1.096: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(duplicate,),)-| [TCP:flags:A]-fragment{tcp:13:True}(,duplicate)-| \/  (Evaluated 1 times: [1.096])
Avg. Fitness 1.098: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN}(duplicate,),)-| [TCP:flags:A]-fragment{tcp:47:False:5}(,duplicate)-| \/  (Evaluated 1 times: [1.098])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-fragment{tcp:56:False:7}(tamper{TCP:flags:replace:FSAN},tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:44}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-fragment{tcp:56:False:7}(tamper{TCP:flags:replace:FSAN}(tamper{TCP:reserved:replace:5},),tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:44}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:True},),)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(tamper{TCP:urgptr:replace:49713},fragment{tcp:-1:True}),)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:2}(tamper{TCP:flags:replace:FSAN},tamper{TCP:load:corrupt})-| [TCP:options-mss:41821]-fragment{ip:-1:False}-| [TCP:flags:A]-fragment{tcp:13:True}(,duplicate(,fragment{ip:-1:False:5}(duplicate,)))-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(,fragment{tcp:19:False}),)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.1: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:21:True:10}(duplicate,),)-| \/  (Evaluated 1 times: [1.1])
Avg. Fitness 1.102: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{tcp:13:True}(,duplicate(,fragment{ip:-1:False}))-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{tcp:13:True}(,duplicate(duplicate,))-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:flags:A]-fragment{tcp:13:True}(duplicate,duplicate(,fragment{ip:-1:False}))-| [TCP:flags:A]-fragment{tcp:13:True}(duplicate,)-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:options-altchksumopt:]-fragment{tcp:10:True}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{ip:-1:True}(,duplicate(duplicate,))-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:flags:A]-fragment{tcp:13:True}(duplicate,duplicate(,fragment{tcp:29:True}))-| [TCP:flags:A]-fragment{tcp:13:True}(duplicate,)-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:flags:A]-fragment{tcp:13:True}(duplicate,duplicate(duplicate,fragment{ip:-1:False}))-| [TCP:flags:A]-fragment{ip:-1:False:5}-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate(,duplicate(duplicate,)))-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.102: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN}(duplicate(,duplicate),),tamper{TCP:options-uto:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},drop),),duplicate)-| \/  (Evaluated 1 times: [1.102])
Avg. Fitness 1.104: [TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:flags:replace:FSAN},tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:37:False:44}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.104])
Avg. Fitness 1.104: [TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:flags:replace:FSAN}(tamper{TCP:urgptr:replace:64224},),tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:37:False:44}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.104])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},tamper{TCP:options-altchksumopt:replace:}),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(,tamper{TCP:options-nop:replace:}),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:16},),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:flags:replace:SA},tamper{TCP:options-altchksumopt:corrupt}),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:38:False}(tamper{TCP:options-eol:replace:},),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:5:True}(,tamper{TCP:options-eol:replace:}),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.106: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:replace:},),)-| \/  (Evaluated 1 times: [1.106])
Avg. Fitness 1.11: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:16}(duplicate,),)-| \/  (Evaluated 1 times: [1.11])
Avg. Fitness 1.11: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True:5}(,duplicate),),),duplicate),),tamper{TCP:sport:replace:39063})-| \/  (Evaluated 1 times: [1.11])
Avg. Fitness 1.11: [TCP:options-altchksumopt:]-fragment{tcp:57:True:4}(tamper{TCP:flags:replace:FSAN}(duplicate,),tamper{TCP:options-mss:replace:56353})-| [TCP:flags:A]-fragment{ip:-1:True:5}(fragment{tcp:24:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.11])
Avg. Fitness 1.111: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:True}(,duplicate),),)-| \/  (Evaluated 1 times: [1.111])
Avg. Fitness 1.113: [TCP:options-eol:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:10},)-| \/  (Evaluated 1 times: [1.113])
Avg. Fitness 1.114: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN},tamper{TCP:options-sack:corrupt})-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.114])
Avg. Fitness 1.115: [TCP:options-altchksumopt:]-fragment{tcp:25:False:4}(tamper{TCP:flags:replace:FSAN}(duplicate,),)-| [TCP:flags:A]-fragment{tcp:-1:True:5}(duplicate,duplicate)-| \/  (Evaluated 1 times: [1.115])
Avg. Fitness 1.115: [TCP:options-altchksumopt:]-fragment{tcp:36:True:45}(tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True:5},),),),),)-| \/  (Evaluated 1 times: [1.115])
Avg. Fitness 1.117: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:load:replace:phiic2tch5},),)-| \/  (Evaluated 1 times: [1.117])
Avg. Fitness 1.117: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:32:False:19},)-| \/  (Evaluated 1 times: [1.117])
Avg. Fitness 1.123: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN},duplicate(drop,))-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),)-| \/  (Evaluated 1 times: [1.123])
Avg. Fitness 1.123: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),)-| [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN},)-| [TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}-| \/  (Evaluated 1 times: [1.123])
Avg. Fitness 1.123: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:flags:replace:FSAN},duplicate(drop,))-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),tamper{TCP:flags:replace:A}),)-| \/  (Evaluated 1 times: [1.123])
Avg. Fitness 1.125: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:}(tamper{TCP:options-altchksum:replace:252},),)-| \/  (Evaluated 1 times: [1.125])
Avg. Fitness 1.125: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:}(tamper{TCP:options-sack:replace:}(tamper{TCP:options-mss:replace:37334},),),)-| \/  (Evaluated 1 times: [1.125])
Avg. Fitness 1.125: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-uto:replace:51},),),)-| \/  (Evaluated 1 times: [1.125])
Avg. Fitness 1.125: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(tamper{TCP:load:replace:}(tamper{TCP:options-altchksum:corrupt},),)-| \/  (Evaluated 1 times: [1.125])
Avg. Fitness 1.129: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:False},fragment{tcp:-1:True}(,tamper{TCP:options-wscale:corrupt})),)-| \/  (Evaluated 1 times: [1.129])
Avg. Fitness 1.129: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(duplicate(fragment{tcp:-1:False}(tamper{TCP:options-mss:replace:38965},fragment{tcp:-1:False}),),)-| \/  (Evaluated 1 times: [1.129])
Avg. Fitness 1.13: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:104},),),)-| \/  (Evaluated 1 times: [1.13])
Avg. Fitness 1.131: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(duplicate(duplicate(tamper{TCP:options-nop:corrupt},),duplicate),),),)-| \/  (Evaluated 1 times: [1.131])
Avg. Fitness 1.133: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:36:False:41},)-| \/  (Evaluated 1 times: [1.133])
Avg. Fitness 1.133: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:36:True:18},)-| \/  (Evaluated 1 times: [1.133])
Avg. Fitness 1.133: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:-1:False:5}(tamper{TCP:urgptr:replace:48197},),)-| \/  (Evaluated 1 times: [1.133])
Avg. Fitness 1.134: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(,drop)-| [TCP:flags:A]-fragment{tcp:-1:False}(fragment{tcp:24:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.134])
Avg. Fitness 1.134: [TCP:options-altchksumopt:]-fragment{tcp:20:False}(,drop)-| [TCP:flags:A]-fragment{ip:-1:False}(fragment{tcp:24:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [1.134])
Avg. Fitness 1.134: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:flags:replace:FA}(tamper{TCP:window:replace:10}(fragment{tcp:-1:True}(,duplicate),),))-| [TCP:flags:A]-duplicate-| \/  (Evaluated 1 times: [1.134])
Avg. Fitness 1.137: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:37:False:36},)-| \/  (Evaluated 1 times: [1.137])
Avg. Fitness 1.137: [TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FSAN}(fragment{tcp:44:False:4},)-| \/  (Evaluated 1 times: [1.137])
Avg. Fitness 1.14: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False},),duplicate(,duplicate))-| \/  (Evaluated 1 times: [1.14])
Avg. Fitness 1.14: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| [TCP:options-altchksumopt:]-fragment{tcp:20:False}(tamper{TCP:flags:replace:FSAN},)-| \/  (Evaluated 1 times: [1.14])
Avg. Fitness 1.14: [TCP:options-altchksumopt:]-fragment{tcp:50:True}(tamper{TCP:flags:replace:FSAN},)-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate(,duplicate(,drop)))-| \/  (Evaluated 1 times: [1.14])
Avg. Fitness 1.14: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:flags:replace:FA}(fragment{tcp:-1:True}(,duplicate),))-| [TCP:flags:A]-duplicate(tamper{TCP:options-sackok:corrupt},duplicate)-| \/  (Evaluated 1 times: [1.14])
