Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt:]-drop-|,1,[-1000]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:49393}(tamper{TCP:dataofs:replace:3},)-|",1,[0]
0.0,[TCP:options-mss:51398]-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:12:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-timestamp:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:61503}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-wscale:corrupt},),fragment{tcp:31:True:3}(tamper{TCP:options-wscale:replace:106},))-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:options-md5header:replace:5e679bc6ead58374045e7aecb79757b2}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:62881}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:chksum:replace:14358}(tamper{TCP:options-uto:corrupt}(tamper{TCP:load:replace:jqplzwpiwl},),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:load:kuifxfr976]-tamper{TCP:reserved:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-mss:40702]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-altchksum:replace:170}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True:5}(tamper{TCP:load:corrupt}(drop,),tamper{TCP:options-wscale:replace:32}),)-|",1,[0]
0.0,"[TCP:urgptr:12204]-duplicate(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:reserved:5]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:28}(tamper{TCP:options-mss:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-uto:corrupt}(duplicate,),)-|[TCP:reserved:0]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(duplicate(tamper{TCP:urgptr:corrupt},),),)-|[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:replace:992157919}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-tamper{TCP:flags:replace:S}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:bb253403938bee2b7d58e8d5232cc532}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:129}-|,1,[0]
0.0,"[TCP:reserved:2]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:window:replace:60}-|,1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-mss:replace:25028},),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:dport:replace:31718}-|[TCP:options-altchksum:91]-duplicate-|,1,[0]
0.0,[TCP:ack:1054097034:2]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-altchksumopt:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:980}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dataofs:replace:11}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:ack:replace:3826551547}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:61503}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksum:147]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-mss:51398]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:sport:corrupt}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1835532100}(tamper{TCP:window:replace:190}(duplicate(tamper{TCP:seq:replace:2102691502},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:14}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True:5}(tamper{TCP:ack:corrupt}(drop,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(,duplicate(tamper{TCP:urgptr:corrupt},drop)),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:window:corrupt},)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:reserved:0:0]-fragment{ip:-1:True:5}(duplicate(,tamper{TCP:options-timestamp:replace:1638431987}),)-|",1,[0]
0.0,"[TCP:options-uto:33]-fragment{tcp:-1:True:5}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:replace:fdea63514b1bb1421bd001c43f1c6641}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-mss:51398]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,[TCP:options-mss:51398]-tamper{TCP:flags:replace:FUC}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:110}-|,1,[0]
0.0,[TCP:sport:26516]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(drop,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-eol:replace:}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:reserved:replace:7},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:4118}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(tamper{TCP:sport:replace:50245}(tamper{TCP:seq:replace:835697024},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1835532100}(duplicate,)-|",1,[0]
0.0,"[TCP:reserved:0:0]-fragment{tcp:45:True}(duplicate(,duplicate),)-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:cf25df1125eb9b77880dcdf2a0ef4cfd}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:9:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(drop,tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:1443700868},)),)-|",1,[0]
0.0,"[TCP:dataofs:3]-tamper{TCP:seq:replace:985144598}(duplicate(drop,tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:1443700868},)),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-mss:51398]-tamper{TCP:options-sack:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2316643861}-|[TCP:options-sackok:]-tamper{TCP:flags:replace:S}(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:replace:17}-|",1,[0]
0.0,[TCP:window:190]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:window:replace:150}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:reserved:5]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3552870118}(duplicate(duplicate,tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:replace:106},duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-wscale:corrupt},),fragment{tcp:31:True:3}(tamper{TCP:options-wscale:replace:106}(duplicate,),))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:urgptr:replace:53033})-|",1,[0]
0.0,[TCP:options-altchksum:57]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(tamper{TCP:dport:replace:30421}(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:replace:8},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(,duplicate(,tamper{TCP:urgptr:corrupt}))-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
0.0,"[TCP:seq:3396774628:3]-duplicate(,fragment{ip:4:False})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-altchksum:replace:253}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:43:False:21}-|[TCP:options-altchksum:45]-tamper{TCP:options-mss:replace:37831}(tamper{TCP:flags:replace:P},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:urgptr:replace:53033}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:seq:replace:3294999923}(tamper{TCP:flags:replace:FPUECN},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:45e0c068fde8c5582c4387af0a783198}(duplicate(drop,tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:1443700868},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:7},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(tamper{TCP:dataofs:replace:11}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:chksum:replace:14358}(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:load:]-tamper{TCP:seq:replace:985144598}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:dataofs:replace:3},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:urgptr:replace:41009}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-mss:corrupt}(tamper{TCP:options-altchksumopt:corrupt},))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:replace:8},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:249494380}-|[TCP:options-sackok:]-tamper{TCP:ack:replace:2640145677}(duplicate(fragment{tcp:-1:False},),)-|[TCP:urgptr:37369:1]-tamper{TCP:options-wscale:replace:17}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:14}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:80}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2316643861}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3718870124}(tamper{TCP:options-altchksum:replace:117},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
0.0,[TCP:window:190]-tamper{TCP:reserved:replace:6}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,[TCP:options-uto:190]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:reserved:5]-fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:sport:corrupt}(tamper{TCP:options-altchksumopt:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:replace:56051}(duplicate(,duplicate(tamper{TCP:urgptr:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-sack::0]-|[TCP:options-eol::0]-fragment{ip:-1:True}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-timestamp:replace:3863421951}-|,1,[0]
0.0,"[TCP:reserved:0:0]-fragment{tcp:46:True:42}(duplicate(,duplicate),tamper{TCP:flags:replace:A})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:106}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-wscale:corrupt},),fragment{ip:35:False:3}(tamper{TCP:options-wscale:replace:106}(duplicate,),))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:flags:PU]-fragment{tcp:31:True:3}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-wscale:corrupt},),tamper{TCP:dport:corrupt})-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:45e0c068fde8c5582c4387af0a783198}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(drop,tamper{TCP:seq:replace:1443700868})-|",1,[0]
0.0,[TCP:window:190]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:19}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:options-nop:corrupt},)-|[TCP:options-altchksum:45]-tamper{TCP:window:replace:60}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(,tamper{TCP:seq:replace:985144598}(duplicate(fragment{tcp:-1:False},duplicate),)),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-md5header:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:18964}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3552870118}(duplicate(duplicate(duplicate,),tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:seq:replace:4228352375},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:replace:57}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-timestamp:replace:3208053501}-|,1,[0]
0.0,[TCP:window:190]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:90}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:replace:936}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-timestamp:corrupt},),tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:37439}-|,1,[0]
0.0,[TCP:chksum:9750]-duplicate-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:31:True:15}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:985144598}(duplicate(,duplicate(fragment{tcp:-1:True},fragment{tcp:-1:False})),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(tamper{TCP:sport:replace:50245}(tamper{TCP:options-eol:replace:},),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(,duplicate(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:replace:182},),duplicate)),)-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:replace:106},duplicate(tamper{TCP:options-wscale:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(tamper{TCP:dport:replace:30421}(tamper{TCP:options-uto:corrupt}(tamper{TCP:window:replace:40},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:ack:replace:2122203741},duplicate(duplicate,))-|[TCP:options-sack:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True:5}(duplicate,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2316643861}(tamper{TCP:options-eol:corrupt},)-|[TCP:options-sackok:]-tamper{TCP:flags:replace:S}-|[TCP:options-nop:]-tamper{TCP:options-wscale:replace:17}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:7}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|[TCP:options-sackok::0]-drop-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:urgptr:12204]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:1}-|[TCP:urgptr:33859:0]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:window:corrupt})-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:replace:15}-|,1,[0]
0.0,[TCP:options-altchksum:147]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:dport:replace:30421}(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:replace:8},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2316643861}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:639697799}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:chksum:replace:60344}-|,1,[0]
0.0,"[TCP:dataofs:3]-tamper{TCP:flags:replace:FA}(duplicate(drop,tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:1443700868},)),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:seq:replace:3686905687}-|,1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:False:5}(,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2316643861}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-tamper{TCP:sport:replace:2998}-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False:36}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:93}-|,1,[0]
0.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:seq:replace:985144598}(duplicate(,duplicate(,tamper{TCP:urgptr:corrupt})),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,[TCP:reserved:2]-fragment{tcp:45:True}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(duplicate,duplicate(tamper{TCP:urgptr:corrupt},drop)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(duplicate(,tamper{TCP:urgptr:corrupt}),),)-|[TCP:options-altchksumopt::0]-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,[TCP:sport:37089:1]-|,1,[0]
0.0,[TCP:dport:34064]-tamper{TCP:window:replace:40}-|[TCP:options-timestamp:1322861431]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:52:True:26})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:4118}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,[TCP:options-wscale:11]-fragment{ip:12:False}-|,1,[0]
0.0,[TCP:options-wscale:79:0]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(duplicate(drop,),)-|[TCP:options-sack::1]-tamper{TCP:options-eol:replace:}-|",1,[0]
0.0,[TCP:urgptr:59028]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:sport:replace:40487}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:ack:corrupt})-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:ack:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:j2vpprbj4u}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:6616}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-nop::0]-tamper{TCP:flags:replace:AUECN}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|[TCP:options-sackok::2]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},duplicate)-|",1,[0]
0.0,"[TCP:sport:37089:1]-tamper{TCP:sport:replace:61503}(tamper{TCP:options-eol:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:2707}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:63005}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:replace:11}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3552870118}(duplicate(,tamper{TCP:options-nop:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:985144598}(duplicate(tamper{TCP:ack:replace:1578282896},duplicate(tamper{TCP:urgptr:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:replace:15}-|[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
