Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::2]-drop-|,1,[-1000]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-md5header:replace:839c67893c3714e65ddec6e2bd3b7041},duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:55590}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|[TCP:options-sack::0]-duplicate-|,1,[0]
0.0,"[TCP:dataofs:1]-tamper{TCP:options-uto:replace:249}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(tamper{TCP:urgptr:replace:60153},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:17441}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-nop:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:13}(duplicate,)-|",1,[0]
0.0,[TCP:options-timestamp:2903198553:1]-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(tamper{TCP:urgptr:replace:20827},))-|[TCP:options-sackok:]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-uto:replace:105}(duplicate(duplicate,),),tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-eol:]-tamper{TCP:flags:replace:P}(fragment{tcp:39:False:27},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(duplicate,drop)-|[TCP:load:9v609bmqhh]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:flags:replace:P}(fragment{ip:-1:False:47},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:options-nop:corrupt}(tamper{TCP:sport:corrupt},),duplicate),tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:7}-|,1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:50:False:25}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:dataofs:1]-tamper{TCP:dport:replace:23800}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-timestamp:2903198553:1]-fragment{ip:-1:True}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{ip:43:True:21})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:flags:SA:4]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(,tamper{TCP:urgptr:replace:20827}(tamper{TCP:options-sack:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,duplicate)-|[TCP:options-wscale:129]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(,tamper{TCP:urgptr:replace:20827}),)-|[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:options-nop:corrupt},duplicate),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:options-uto:replace:249}(tamper{TCP:dport:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|[TCP:reserved:0]-tamper{TCP:chksum:replace:54979}-|[TCP:window:80]-fragment{ip:29:True:14}(fragment{tcp:-1:False:5}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},)-|[TCP:options-eol:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:118}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:652}(tamper{TCP:seq:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(duplicate(,tamper{TCP:options-mss:replace:57956}),))-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:options-md5header:replace:bb35f86b73ba18853f681569f0bc5319}(tamper{TCP:flags:corrupt},),)-|[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-eol:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False},),duplicate(tamper{TCP:load:corrupt},))-|[TCP:options-altchksum:22]-tamper{TCP:options-sack:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,duplicate(tamper{TCP:options-md5header:replace:bb35f86b73ba18853f681569f0bc5319}(tamper{TCP:flags:corrupt},),))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(fragment{tcp:-1:True},tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,[TCP:options-timestamp:930196002]-fragment{tcp:-1:True:40}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-eol:replace:}(duplicate(tamper{TCP:options-uto:replace:105}(duplicate(duplicate,drop),),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate(tamper{TCP:load:corrupt},))-|[TCP:options-altchksum:22]-tamper{TCP:options-md5header:replace:0a5a35a91e3a49e24f4848bcfd57a416}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:options-timestamp:930196002]-fragment{ip:38:False}-|,1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:False:16}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:48}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:-1:True},duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:replace:872}(tamper{TCP:reserved:replace:3},)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:seq:replace:240059949}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:corrupt}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:34261]-tamper{TCP:seq:replace:356253184}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:28055}(tamper{TCP:ack:replace:3023782213},)-|[TCP:reserved:0]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:582493927}-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(,fragment{tcp:-1:True:14}(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:urgptr:replace:20827})-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:False}(,duplicate)-|[TCP:options-altchksumopt:]-duplicate(,duplicate(tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},),))-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{ip:-1:False:5}-|[TCP:options-altchksumopt:]-duplicate(duplicate(,tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},)),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate,),drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-uto:replace:249},tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,"[TCP:chksum:54353]-fragment{tcp:46:True:8}(tamper{TCP:ack:replace:1045377843},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:1:False:16}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:flags:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:reserved:replace:1})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-wscale:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(drop,duplicate(tamper{TCP:options-md5header:replace:d4650eca1867b5eec9a6e3bf968bd9b0},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:17441}(tamper{TCP:window:corrupt}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-eol::0]-|[TCP:options-wscale:71:4]-duplicate(,duplicate(,tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},)))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:28055}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:seq:corrupt},)-|[TCP:dataofs:9:2]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:54650}(tamper{TCP:options-sack:corrupt}(duplicate,),)-|[TCP:options-mss:6967]-fragment{tcp:7:True:26}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(tamper{TCP:options-altchksumopt:replace:},),duplicate(tamper{TCP:options-eol:replace:},tamper{TCP:options-altchksum:corrupt}))-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:seq:replace:2020623210}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(duplicate(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:5:False:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:corrupt}),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:19073}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:options-md5header:replace:bb35f86b73ba18853f681569f0bc5319}(tamper{TCP:load:corrupt},),)-|[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-altchksum:replace:40},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(tamper{TCP:chksum:replace:53423},),drop)-|",1,[0]
0.0,"[TCP:options-uto:99]-tamper{TCP:options-timestamp:replace:3305149704}(tamper{TCP:sport:replace:14129}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:839c67893c3714e65ddec6e2bd3b7041}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:-1:True}(duplicate,),duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|[TCP:flags:SA:4]-tamper{TCP:dport:replace:17243}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:13}(duplicate(,tamper{TCP:chksum:corrupt}),)-|",1,[0]
0.0,"[TCP:options-uto:99]-tamper{TCP:options-timestamp:replace:3305149704}(tamper{TCP:sport:replace:14129},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,duplicate),drop)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-sack:]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-nop:]-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2311790720}-|,1,[0]
0.0,[TCP:options-mss:61291]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(tamper{TCP:load:corrupt},))-|[TCP:options-altchksum:22]-tamper{TCP:chksum:replace:3795}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:options-nop:corrupt},fragment{tcp:-1:True}),tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:17441}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:options-timestamp:2903198553:1]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{ip:-1:True:37},)-|",1,[0]
0.0,"[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:c84b303ad4e3cd25d24ff01b48844f65}-|[TCP:options-sack::0]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:urgptr:50453]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:17441}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-altchksum:replace:73},),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{ip:-1:False}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-timestamp:replace:2424740952})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(duplicate(tamper{TCP:options-timestamp:replace:2342216185},),)-|",1,[0]
0.0,"[TCP:dataofs:6]-duplicate(tamper{TCP:window:replace:160},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False},tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:28055}-|[TCP:reserved:0]-duplicate-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate-|[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(tamper{TCP:reserved:replace:5},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:flags:replace:FA})-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:reserved:corrupt},drop)-|[TCP:load:9v609bmqhh]-tamper{TCP:flags:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-wscale:12]-duplicate(,tamper{TCP:options-altchksum:replace:246}(fragment{tcp:-1:False},))-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:129}-|[TCP:options-sack:]-tamper{TCP:window:replace:50}-|,1,[0]
0.0,"[TCP:options-wscale:12]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,drop)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:corrupt}-|[TCP:reserved:6]-duplicate(,duplicate)-|",1,[0]
0.0,[TCP:options-timestamp:930196002]-fragment{tcp:20:True:24}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:options-eol:]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:105}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate)-|[TCP:options-altchksum:22]-fragment{tcp:17:False:5}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate(fragment{tcp:-1:True},duplicate))-|[TCP:options-eol:]-duplicate(tamper{TCP:seq:replace:3962795966},)-|",1,[0]
0.0,[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:window:replace:140}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,fragment{tcp:56:True})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},tamper{TCP:options-eol:replace:})-|[TCP:reserved:0]-tamper{TCP:chksum:replace:54979}(fragment{tcp:-1:False},)-|[TCP:window:80]-fragment{ip:29:True:14}(fragment{tcp:-1:False:5}(,duplicate(,tamper{TCP:load:corrupt})),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:replace:1323457419},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:4099399801}-|[TCP:options-mss:19354:0]-tamper{TCP:options-timestamp:replace:2311790720}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:urgptr:corrupt}-|[TCP:chksum:39576]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False}(,duplicate(,duplicate)),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:True:14}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FA}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:replace:0}-|[TCP:options-eol:]-duplicate(tamper{TCP:options-uto:replace:189},duplicate)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,fragment{tcp:-1:False}))-|[TCP:options-nop:]-tamper{TCP:reserved:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:28055}(tamper{TCP:options-uto:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(,tamper{TCP:ack:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:urgptr:replace:20827}(duplicate,))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:190}-|[TCP:options-sack::0]-duplicate-|,1,[0]
0.0,"[TCP:options-mss:61291]-duplicate(tamper{TCP:options-altchksumopt:corrupt},fragment{ip:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-uto:replace:120},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,fragment{tcp:-1:False}(,tamper{TCP:dataofs:replace:2})))-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(tamper{TCP:options-altchksumopt:replace:},),tamper{TCP:sport:replace:37039})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:107}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(fragment{tcp:-1:True:14}(tamper{TCP:sport:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-sack:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:ack:replace:3333613701},duplicate(,fragment{tcp:-1:True:14}))-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{ip:-1:False:22}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:34947}-|,1,[0]
0.0,"[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,fragment{tcp:22:False:14}))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate(tamper{TCP:options-altchksum:corrupt},),),drop)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:reserved:replace:7}(duplicate,),fragment{ip:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:34261]-tamper{TCP:seq:replace:356253184}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:replace:5}-|",1,[0]
0.0,[TCP:options-mss:61291]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:34261]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-uto:replace:249},tamper{TCP:urgptr:corrupt}),)-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:dataofs:1]-tamper{TCP:dport:replace:23800}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:14:True}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:True:18}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:sport:replace:5406}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-wscale:23]-fragment{tcp:-1:True:38}(duplicate,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-wscale:12]-drop-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:60647}(tamper{TCP:window:replace:90},)-|[TCP:options-sack::0]-tamper{TCP:flags:replace:R}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False},),duplicate(tamper{TCP:load:corrupt}(duplicate,),))-|[TCP:options-altchksum:22]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:118}(duplicate(fragment{tcp:-1:False}(tamper{TCP:window:replace:130},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(fragment{tcp:21:True},)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-eol:]-fragment{ip:-1:True:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:30}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:options-eol:]-duplicate(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:chksum:54353]-fragment{tcp:46:True:8}(tamper{TCP:chksum:replace:49329},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-nop:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:sport:corrupt}(tamper{TCP:flags:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,duplicate)-|",1,[0]
