Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
0.0,"[TCP:options-eol:]-fragment{tcp:35:False:17}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:36ffd938f26eb5dbc8b21a88938d6721}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-altchksum:146:1]-duplicate(,drop)-|[TCP:dataofs:5]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-|[TCP:seq:1051390871]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-uto:replace:60},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:6:True:1}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{ip:-1:False},tamper{TCP:seq:replace:4037115296})-|",1,[0]
0.0,"[TCP:ack:4077409586]-tamper{TCP:urgptr:corrupt}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:replace:276f03364270841b05fcb33aa13cca41}-|[TCP:options-sack:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:sport:replace:26846},)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-wscale:replace:208}(duplicate(tamper{TCP:flags:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:7:True:3}(duplicate,tamper{TCP:ack:replace:3688859867})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:replace:51918},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False},)-|[TCP:flags:PA:2]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:140}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-timestamp:3021676052:1]-duplicate(drop,)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|[TCP:ack:3317588850]-duplicate-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:replace:1}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:39:True:19}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:3347548184}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:45096}-|,1,[0]
0.0,"[TCP:options-mss:8283]-tamper{TCP:options-altchksum:replace:186}(fragment{tcp:55:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:46:False:5}(,tamper{TCP:flags:replace:S})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{ip:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-sackok:corrupt},),))-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:flags:PA:2]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-uto:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:50474}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}(fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},fragment{tcp:-1:True}),tamper{TCP:ack:replace:3347548184})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(tamper{TCP:options-altchksum:replace:196},),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:10}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:4:False:15}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt},),tamper{TCP:seq:replace:4250021555}),),duplicate(,tamper{TCP:reserved:corrupt})),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:276f03364270841b05fcb33aa13cca41}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-mss:replace:7851},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:replace:c8d59f588ba11d4846bd4a6821758d88},)-|[TCP:seq:1051390871]-tamper{TCP:dport:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,fragment{tcp:-1:True:5}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate,),),))-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(duplicate(,tamper{TCP:seq:corrupt}),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(tamper{TCP:flags:replace:FRPUEC},),tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksum:replace:104},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184}(tamper{TCP:load:corrupt}(tamper{TCP:window:replace:60},),),tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:seq:replace:2032601665}(tamper{TCP:reserved:corrupt}(duplicate,),),duplicate)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-mss:replace:21625}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:17250}(tamper{TCP:flags:replace:SA}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:49:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:load:replace:9rsp2l89c7}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-nop:]-tamper{TCP:dport:replace:63047}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:10}(duplicate,duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:3}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:4:False:15}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:28740}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-timestamp:3021676052:1]-fragment{tcp:-1:False}(fragment{tcp:-1:False},tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:6}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dport:replace:22635},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|[TCP:options-sack:]-fragment{tcp:-1:True:5}(,drop)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:6:True:1}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:791389786}(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-md5header:replace:a5ff85f7c77d28b999edbdee59b73b1b},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:chksum:52675]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:16198}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:urgptr:replace:1286},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:48:True}(drop,)-|[TCP:options-eol:]-fragment{tcp:40:True:20}(tamper{TCP:flags:replace:FRPUEC},drop)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:load:replace:9rsp2l89c7}(tamper{TCP:urgptr:replace:25819},),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False}(duplicate(tamper{TCP:options-uto:replace:176},),tamper{TCP:options-uto:replace:41}),duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:10}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-mss:replace:65080}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False:24}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:20:False:5}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(,fragment{tcp:-1:False}),),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:5}(fragment{tcp:-1:True}(,tamper{TCP:dataofs:replace:11}(tamper{TCP:options-md5header:corrupt},)),tamper{TCP:options-nop:replace:}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,[TCP:options-altchksum:146:1]-tamper{TCP:options-uto:corrupt}-|[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-nop:replace:})-|[TCP:options-sack:]-tamper{TCP:seq:replace:645038292}-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:flags:PA:2]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:60}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(duplicate,fragment{tcp:43:True}))-|[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:flags:replace:RA})-|[TCP:options-nop::3]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:dport:replace:23092},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:20:False:5}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate,),),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:28:False:3}(tamper{TCP:options-mss:corrupt},))-|[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:57410a60699733bf99fadb9fd85604a0}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False},fragment{ip:-1:True:43}(tamper{TCP:options-altchksumopt:replace:},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:2855807634}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:26:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt}(duplicate(,tamper{TCP:options-uto:corrupt}),))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:True}(,tamper{TCP:options-nop:replace:}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,[TCP:seq:2394242400]-duplicate-|[TCP:dataofs:5]-|,1,[0]
0.0,"[TCP:options-mss:8283]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True:10}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:110}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:corrupt}(fragment{tcp:-1:False}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:replace:3942010168}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True},),duplicate(tamper{TCP:options-md5header:replace:2e53ca3f98fdcf89a7debfaa1be72a1d},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:8:True:4}(fragment{ip:-1:False},duplicate(,fragment{tcp:-1:True}))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:replace:53574}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False:24}(duplicate(,tamper{TCP:window:replace:190}),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:21625}-|,1,[0]
0.0,[TCP:options-eol::0]-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},drop)-|[TCP:options-sack::0]-fragment{tcp:42:False}-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:sport:replace:26846},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:replace:206fcf14611f59a0eefbc339bd19128c},)-|[TCP:options-timestamp:2628808405]-tamper{TCP:dport:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:1937070281}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(duplicate(tamper{TCP:seq:corrupt},),),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False:1}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-eol:]-tamper{TCP:options-nop:replace:}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt}(duplicate(,tamper{TCP:options-altchksum:corrupt}),))-|",1,[0]
0.0,"[TCP:chksum:52675]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-timestamp:replace:3890931351}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:63047}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True},),tamper{TCP:ack:replace:3347548184})-|[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:corrupt}(duplicate(fragment{ip:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:249}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:replace:144},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:replace:SP},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:ack:replace:3347548184})-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|[TCP:window:20]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:26:True}(tamper{TCP:options-mss:replace:31419},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:50474}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:34761}(tamper{TCP:options-altchksum:replace:168}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False},tamper{TCP:chksum:replace:53574})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:replace:147},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-timestamp:2686897407:3]-tamper{TCP:chksum:corrupt}(duplicate(tamper{TCP:flags:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True:15}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:27:False:3}(duplicate,)-|[TCP:options-timestamp:2686897407:3]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-altchksum:146:1]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:dataofs:5]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sack:corrupt}(tamper{TCP:reserved:replace:3},),)-|",1,[0]
0.0,[TCP:options-mss:8283]-tamper{TCP:options-altchksum:replace:186}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:seq:corrupt}(drop,),)-|",1,[0]
0.0,"[TCP:ack:4077409586]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}(,tamper{TCP:options-wscale:replace:158})-|[TCP:ack:3317588850]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:57:True:44}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-eol:]-tamper{TCP:options-sack:replace:}(drop,)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True:10}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:140}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:replace:10}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:2032601665}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:3347548184}(duplicate(duplicate(,fragment{tcp:-1:True}),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:sport:replace:47206}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:dataofs:replace:9}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dataofs:replace:10},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,drop)-|[TCP:options-sack::0]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(,fragment{tcp:-1:False}(,fragment{tcp:-1:False})),),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:10:False}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:200}(tamper{TCP:options-eol:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:49:True})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:ack:corrupt},)-|[TCP:chksum:47287]-tamper{TCP:urgptr:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:ack:replace:1358182887}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:276f03364270841b05fcb33aa13cca41}(tamper{TCP:sport:corrupt},)-|[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:replace:36ffd938f26eb5dbc8b21a88938d6721}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksum:146:1]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-altchksumopt::0]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-eol:corrupt}(tamper{TCP:urgptr:replace:22740},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:2}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:20:False:5}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-nop:replace:}(duplicate(,fragment{tcp:-1:False}),),),)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2592600761}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:26:True}-|[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:replace:41586}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:replace:46754},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(tamper{TCP:options-altchksum:replace:196},drop),),),duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:6}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:load:replace:9rsp2l89c7},duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:chksum:52675]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:16198},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:options-timestamp:1122668112]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-uto:replace:60},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{ip:-1:True:5})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:170}(fragment{tcp:4:False:15},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:71}-|[TCP:options-md5header:d9274c0e76453906ec0a14adc67e3b7c]-tamper{TCP:options-wscale:replace:19}-|,1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|[TCP:options-timestamp:2860906177]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:25:False:5}(tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dataofs:replace:10},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:38:False:10}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-wscale:replace:208}(duplicate(tamper{TCP:flags:corrupt}(tamper{TCP:window:corrupt},),),),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:urgptr:replace:45096})-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-uto:replace:83}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}(duplicate(drop,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:14}(tamper{TCP:flags:replace:SA}(duplicate,),)-|",1,[0]
0.0,[TCP:dataofs:5]-|[TCP:options-altchksum:146:1]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:dataofs:replace:9}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:21:True:27})-|[TCP:options-altchksumopt:]-|[TCP:options-eol:]-fragment{ip:-1:True}-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:7:True:3}(tamper{TCP:options-uto:replace:9},)-|",1,[0]
