Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:7},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,duplicate(duplicate,))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:18}(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{tcp:-1:True:45}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:options-wscale:replace:239},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:ack:replace:1680411561}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:209}(fragment{tcp:45:True:4}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:load:replace:__HTTP_REQUEST__})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:7781}(duplicate(tamper{TCP:dport:corrupt},tamper{TCP:sport:replace:27394}),)-|",1,[0]
0.0,[TCP:chksum:17796]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{ip:-1:True},)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:2814}-|,1,[0]
0.0,"[TCP:options-mss:39560]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321}(duplicate(duplicate,),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:5}-|[TCP:options-eol:]-tamper{TCP:ack:replace:3294267112}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-wscale:replace:44}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:49:True:11}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-md5header:replace:6105853eb5eb90fe77d5a893e8b10a5d},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:02f070709827ba2950d587a2e0ac8020}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-md5header:replace:a461dfc5be7b8c083e5bbd72ff632b78}(tamper{TCP:options-nop:replace:},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:96}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:647}(fragment{tcp:17:True}(tamper{TCP:chksum:corrupt},),)-|[TCP:options-altchksumopt:]-fragment{ip:-1:True:14}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:3642110465}(fragment{tcp:38:True:24}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3268568474}(tamper{TCP:urgptr:replace:54657},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:69}(tamper{TCP:options-timestamp:replace:3722702929},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-eol::3]-tamper{TCP:urgptr:corrupt}-|",1,[0]
0.0,[TCP:ack:2994061148]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:41}(tamper{TCP:ack:replace:3268568474}(tamper{TCP:options-wscale:replace:176},),tamper{TCP:options-wscale:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:4:False:39}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(duplicate(,tamper{TCP:reserved:replace:5}),fragment{tcp:-1:False}(fragment{tcp:31:True:13},))-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:replace:17102},)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate(,tamper{TCP:window:corrupt}),)-|[TCP:options-timestamp:3009934417]-fragment{tcp:29:False:14}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178}(tamper{TCP:urgptr:corrupt}(fragment{ip:-1:False:25}(tamper{TCP:seq:corrupt},),),),)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(drop,)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:35:False:17}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:load:jh09kcqm7k]-duplicate(,duplicate(,fragment{tcp:-1:True}))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:window:replace:120}(tamper{TCP:ack:replace:3852438356}(tamper{TCP:window:replace:20},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:8:False}(tamper{TCP:dataofs:replace:11}(fragment{tcp:17:True}(duplicate,),),)-|[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|",1,[0]
0.0,"[TCP:dataofs:11]-fragment{tcp:29:False:14}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:41}(fragment{tcp:4:False:39}(duplicate,),tamper{TCP:options-nop:corrupt})-|",1,[0]
0.0,"[TCP:flags:PAUCN]-fragment{tcp:-1:True:2}(fragment{tcp:-1:False},tamper{TCP:ack:replace:700674468})-|",1,[0]
0.0,"[TCP:load:__DNS_REQUEST__]-fragment{tcp:49:True:11}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(tamper{TCP:reserved:replace:1}(tamper{TCP:options-mss:replace:33105}(duplicate,),),fragment{tcp:-1:False}(fragment{tcp:31:True:13},))-|[TCP:chksum:17796]-tamper{TCP:seq:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{tcp:-1:True}(duplicate,),)-|[TCP:window:100]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:4052489737}(tamper{TCP:options-wscale:replace:176},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-sack:replace:},tamper{TCP:dport:replace:44984}),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:33105},)-|",1,[0]
0.0,[TCP:options-eol::0]-|[TCP:chksum:17796]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:0}(fragment{tcp:1:True:9}(drop,fragment{tcp:-1:False}(duplicate,duplicate)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:21:False:46}(tamper{TCP:dataofs:replace:11}(fragment{tcp:17:True}(duplicate,),),)-|[TCP:options-eol:]-tamper{TCP:options-md5header:replace:1f74ad6a94a2ce93e0a3c1f041c45593}-|",1,[0]
0.0,[TCP:options-sackok::0]-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:flags:FSRPAUEN]-tamper{TCP:options-wscale:replace:178}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{ip:6:True}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:65178}-|,1,[0]
0.0,"[TCP:load:h4702wtafk]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:2431543013}(duplicate(,tamper{TCP:load:replace:__DNS_REQUEST__}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:176}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:11373},),)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-uto:replace:117}-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-timestamp:replace:558274246}-|,1,[0]
0.0,"[TCP:ack:2994061148]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-uto:80]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:18}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:options-sackok::0]-duplicate-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:51772},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:1:True:9}(,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:11373}(tamper{TCP:options-wscale:replace:70},),),)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:replace:12}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-md5header:corrupt},fragment{tcp:-1:False})-|[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dataofs:replace:9}(duplicate(duplicate,),),tamper{TCP:dataofs:replace:12}),)-|",1,[0]
0.0,[TCP:urgptr:12693]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksum:87]-fragment{tcp:49:True:11}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:1529930945}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:6105853eb5eb90fe77d5a893e8b10a5d}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},tamper{TCP:flags:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(duplicate(,tamper{TCP:reserved:replace:5}),fragment{tcp:-1:False}(fragment{ip:-1:True:13},))-|[TCP:options-nop:]-fragment{ip:-1:False:5}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:14:True:7}(drop,)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:58:True:5}-|,1,[0]
0.0,[TCP:options-timestamp:302551628]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False},)-|[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:window:replace:120}(tamper{TCP:flags:replace:SAEC}(tamper{TCP:window:replace:190},),),),)-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:corrupt},duplicate(tamper{TCP:options-wscale:corrupt},))-|",1,[0]
0.0,"[TCP:dataofs:1]-tamper{TCP:dataofs:corrupt}(duplicate(tamper{TCP:ack:replace:2871810359},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate-|[TCP:options-uto:22]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:options-eol::2]-tamper{TCP:urgptr:corrupt}-|",1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},),tamper{TCP:load:replace:__HTTP_REQUEST__})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:chksum:replace:8674}(duplicate(tamper{TCP:options-uto:replace:64},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-eol::2]-tamper{TCP:urgptr:corrupt}-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-mss:58265:0]-duplicate(,tamper{TCP:options-wscale:replace:104}(tamper{TCP:load:replace:__HTTP_REQUEST__},))-|[TCP:options-altchksum:87]-fragment{tcp:49:True:11}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(duplicate(tamper{TCP:reserved:replace:5},),fragment{tcp:-1:False}(fragment{tcp:31:True:13},))-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(,fragment{tcp:-1:False}(fragment{tcp:-1:False:5},))-|[TCP:chksum:17796]-drop-|",1,[0]
0.0,"[TCP:load:h4702wtafk]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:13}(duplicate,)-|",1,[0]
0.0,[TCP:window:140]-drop-|,1,[0]
0.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dataofs:corrupt}(duplicate(duplicate(drop,),),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,fragment{ip:-1:True:5}(tamper{TCP:options-wscale:corrupt},))-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:ack:replace:1680411561}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:228}(fragment{tcp:-1:True:45}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:options-wscale:replace:239},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:4:False:9}(drop,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:14:False:7}(fragment{ip:-1:False:23},)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:dport:replace:43584}(tamper{TCP:options-eol:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:30:True:15}(fragment{tcp:4:False:39}(duplicate,),tamper{TCP:options-nop:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:2420516420}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-mss:39560]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321}(duplicate(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:chksum:replace:8674}(duplicate(,tamper{TCP:options-uto:replace:64}),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:891e180a0c9027136e2c809cf42f240a}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:14:False:7}(fragment{tcp:11:False:23},drop)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:27:True:13}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(drop,fragment{tcp:-1:False}(duplicate,))-|[TCP:chksum:17796]-tamper{TCP:urgptr:replace:61821}-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:3642110465}(fragment{tcp:-1:False}(duplicate(tamper{TCP:load:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:45:True:4}(,duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-sackok:replace:}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:replace:d2820832cadd942b7ee2a587a1ec8fa4}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:False},)-|[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:window:replace:120}(tamper{TCP:flags:replace:SAEC}(tamper{TCP:window:replace:190},),),)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:seq:replace:3358181243}-|,1,[0]
0.0,"[TCP:options-altchksum:232:3]-tamper{TCP:options-wscale:replace:178}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:44}(tamper{TCP:window:corrupt},duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True:17}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:21:False:46}(fragment{tcp:17:True}(duplicate,),)-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{tcp:-1:True},)-|[TCP:window:100]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,fragment{tcp:9:False:9})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:71},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|[TCP:options-altchksumopt:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:36517}(fragment{tcp:40:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(,tamper{TCP:chksum:replace:57777}))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:64352}(duplicate(duplicate,tamper{TCP:flags:corrupt}),)-|",1,[0]
0.0,"[TCP:dport:49336]-tamper{TCP:dport:replace:65178}(tamper{TCP:ack:replace:3184330636},)-|",1,[0]
0.0,"[TCP:options-mss:58265:0]-tamper{TCP:load:corrupt}(tamper{TCP:options-timestamp:replace:1241247244},)-|[TCP:reserved:2]-fragment{tcp:49:True:11}(duplicate,duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:63634}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:11:False:7}(fragment{tcp:11:False:23},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(duplicate(,tamper{TCP:options-nop:replace:}),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:12}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(tamper{TCP:reserved:replace:1}(tamper{TCP:options-mss:replace:33105}(duplicate,),),fragment{tcp:-1:False}(fragment{tcp:31:True:13},))-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:1:True:9}(tamper{TCP:reserved:replace:1}(tamper{TCP:options-mss:replace:33105}(duplicate,),),fragment{tcp:-1:False}(fragment{tcp:31:True:13},))-|[TCP:chksum:17796]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate(tamper{TCP:dport:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:reserved:7]-fragment{tcp:29:False:14}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:chksum:replace:8674}(duplicate(tamper{TCP:options-uto:replace:64}(tamper{TCP:seq:corrupt},),),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-drop-|[TCP:options-wscale:243]-tamper{TCP:flags:corrupt}(tamper{TCP:sport:corrupt}(tamper{TCP:options-mss:replace:51628},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:11:False:23},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:replace:60231}(tamper{TCP:options-mss:replace:33105},)-|",1,[0]
0.0,"[TCP:options-uto:95]-duplicate(,tamper{TCP:dataofs:replace:12})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:seq:corrupt},),),duplicate),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dport:replace:5356}-|,1,[0]
0.0,"[TCP:options-mss:58265:0]-tamper{TCP:options-md5header:corrupt}(duplicate(,tamper{TCP:options-wscale:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},)),)-|[TCP:options-altchksum:87]-fragment{tcp:49:True:11}(duplicate,drop)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:seq:replace:1845133493}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:flags:replace:RUEC},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:25:True:31}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:options-nop:]-duplicate(fragment{tcp:53:False:26}(tamper{TCP:chksum:replace:45301},),drop)-|",1,[0]
0.0,"[TCP:window:140]-tamper{TCP:options-eol:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-uto:replace:22}(tamper{TCP:dataofs:replace:15}(tamper{TCP:urgptr:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:8}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:198}(duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-eol:replace:}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:246}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:39}-|,1,[0]
0.0,[TCP:load:h4702wtafk]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:209}(fragment{tcp:28:False:42}(,duplicate),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-md5header:replace:3f74e57f7261dbddb7d230bebf7649a2}(duplicate,),)-|",1,[0]
0.0,"[TCP:dataofs:11]-fragment{tcp:29:False:14}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:65178}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:1001589414}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate(,fragment{tcp:-1:False:5}),)-|[TCP:options-nop:]-duplicate(drop,fragment{tcp:53:False:26}(tamper{TCP:chksum:replace:45301},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:7781}(duplicate(tamper{TCP:seq:replace:2741687666},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(fragment{tcp:-1:False:33},)-|",1,[0]
0.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:5},)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:window:140]-duplicate(duplicate,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:urgptr:replace:42017}(tamper{TCP:options-mss:replace:33105},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-eol:replace:}-|[TCP:chksum:17796]-|,1,[0]
0.0,[TCP:flags:PAUCN]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(duplicate,),tamper{TCP:dport:replace:65178})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(,tamper{TCP:dataofs:replace:5})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:replace:18020}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:4788}(duplicate(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-sack:]-duplicate-|,1,[0]
