Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sack:]-drop-|,1,[-1000]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:sport:replace:18233}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:corrupt}(tamper{TCP:ack:corrupt},),))-|",1,[0]
0.0,"[TCP:options-altchksum:16]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-uto:replace:250}(tamper{TCP:options-eol:replace:}(duplicate(,tamper{TCP:urgptr:corrupt}(duplicate(duplicate(fragment{tcp:-1:True},),),)),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:57493}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:2187182597}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:22049}(duplicate(,fragment{tcp:-1:True}(tamper{TCP:ack:corrupt},)),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:options-wscale:150]-|,1,[0]
0.0,"[TCP:urgptr:3178]-duplicate(tamper{TCP:sport:corrupt},tamper{TCP:options-altchksumopt:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:True}(drop,),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(fragment{tcp:-1:True},duplicate),drop)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:54570}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate(tamper{TCP:window:replace:160},fragment{tcp:-1:False}),),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:2790729876}-|,1,[0]
0.0,[TCP:options-uto:156:0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}-|[TCP:chksum:275]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-|[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:11877}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:sport:corrupt}(fragment{tcp:28:False:14},)),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:30029}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:3803}(duplicate(fragment{tcp:-1:True},duplicate),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,[TCP:options-uto:156:0]-drop-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate(,fragment{tcp:-1:True}(tamper{TCP:ack:replace:1890181549},)),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:2516981851}(tamper{TCP:sport:replace:18233},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:244}(tamper{TCP:dport:replace:8396},)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:ack:replace:831118713}(tamper{TCP:chksum:replace:52747}(duplicate(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:dataofs:corrupt})-|[TCP:options-eol:]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:replace:6}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:dport:corrupt}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:sport:corrupt}(fragment{tcp:28:False:14}(tamper{TCP:chksum:corrupt},duplicate),)),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(tamper{TCP:options-timestamp:replace:1388567901},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(fragment{tcp:-1:True}(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate(tamper{TCP:reserved:replace:5},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-uto:replace:177},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1978861267}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:djuxz8nek4}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:reserved:replace:2}(tamper{TCP:chksum:replace:52747}(duplicate(,duplicate),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-md5header:replace:0f3c40a4dc81b6717c90f31e1e87a6fd},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dataofs:replace:4},)-|[TCP:options-mss:38732:3]-duplicate-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:FRPN}-|,1,[0]
0.0,"[TCP:options-uto:156:0]-duplicate(tamper{TCP:options-nop:corrupt}(duplicate,),tamper{TCP:options-wscale:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-md5header:6e36fdb6036f841b0b94871c79bf2687]-duplicate-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:urgptr:replace:34041}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-eol:replace:}(duplicate(,tamper{TCP:options-timestamp:replace:577280103}),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:6:True}-|[TCP:options-nop::3]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-sackok:replace:}(duplicate(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-uto:231]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-wscale:replace:27}(tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,[TCP:options-uto:156:0]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:193}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:33:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:17710},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:50473054c5efe8ddd667431d06ea1ad9}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:64325}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:chksum:replace:52747}(duplicate(,tamper{TCP:window:replace:50}),),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:ack:replace:831118713}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:32:True}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-nop:replace:}(duplicate(drop,tamper{TCP:dport:replace:26824}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:31681}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(tamper{TCP:sport:corrupt}(fragment{tcp:28:False:14}(,duplicate),),),tamper{TCP:ack:replace:1179651487})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:55:False}(tamper{TCP:options-uto:corrupt},tamper{TCP:reserved:replace:0})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:756dfe5b321318ce2d7d652a9ec18664}(tamper{TCP:load:replace:ndxz7am5v4},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:chksum:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-uto:231]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-wscale:replace:27}(tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True}(drop,),),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-uto:replace:250}(tamper{TCP:options-eol:replace:}(duplicate(,tamper{TCP:load:corrupt}(duplicate(duplicate(fragment{tcp:-1:True},),),)),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:dataofs:corrupt},)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-wscale:replace:87}(fragment{tcp:-1:True},),drop)-|[TCP:options-sackok::2]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:22049}(duplicate(,tamper{TCP:ack:corrupt}),),)-|",1,[0]
0.0,"[TCP:options-uto:156:0]-duplicate(tamper{TCP:options-wscale:corrupt}(duplicate,),tamper{TCP:options-nop:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:sport:replace:45042}(fragment{tcp:28:False:14}(,duplicate),))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate(fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},),),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-wscale:replace:156},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-uto:replace:229}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:30029}(drop,)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(fragment{tcp:21:False}(,fragment{tcp:-1:True}),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-uto:156:0]-tamper{TCP:seq:replace:2031670212}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}-|[TCP:load:]-drop-|,1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:3767355411}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:False}),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:756dfe5b321318ce2d7d652a9ec18664}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True:14}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:3803}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:62}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:2632705515}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:replace:147},)-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-fragment{tcp:-1:True}(,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:24}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate,),)-|[TCP:options-sack:]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:ack:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:flags:PA]-duplicate(fragment{tcp:45:True},duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:sport:corrupt}(fragment{tcp:28:False:14}(tamper{TCP:chksum:corrupt},),)),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:FPN}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:ack:replace:1695733086}(duplicate(fragment{tcp:-1:False:5},),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:dport:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:},),),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:reserved:replace:2}(tamper{TCP:chksum:replace:52747}(duplicate(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:flags:replace:FPUEN},)-|[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:UC}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:}(tamper{TCP:options-md5header:replace:63d9bea833fa8afb091aae83a68ab9b3},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(tamper{TCP:window:replace:140},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:load:replace:}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:110}-|[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:118f090963a88a06c49504932f5e69db}-|,1,[0]
0.0,[TCP:options-uto:6]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:3338328174}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(duplicate(tamper{TCP:seq:replace:2130190778},),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-eol:replace:}(duplicate(,tamper{TCP:options-uto:replace:52}(duplicate,)),)-|",1,[0]
0.0,"[TCP:dataofs:10]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-sackok:replace:}(duplicate,),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:sport:corrupt}-|[TCP:seq:2130946611]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-sackok:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:2187182597}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:urgptr:18475]-|,1,[0]
0.0,[TCP:options-altchksum:207]-fragment{tcp:-1:True:10}-|,1,[0]
0.0,"[TCP:flags:PA]-duplicate(tamper{TCP:flags:replace:P},fragment{ip:22:False:45})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:1388567901}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:35004514}-|[TCP:options-eol:]-fragment{tcp:37:True:24}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:ack:replace:1695733086}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:chksum:replace:2345}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(tamper{TCP:chksum:replace:41917},)-|[TCP:options-wscale:150]-drop-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-wscale:replace:164}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:14027}(fragment{ip:34:True},)-|",1,[0]
0.0,[TCP:window:60]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:1609629526}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:3803}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:1611253174}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate(tamper{TCP:window:replace:160}(duplicate,),fragment{tcp:-1:False}),),)-|[TCP:options-uto:32]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:b4vijupvfz}-|[TCP:chksum:275]-fragment{ip:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:14}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:corrupt}(duplicate(fragment{tcp:-1:True},duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:22049}(duplicate(,fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt},)),),)-|",1,[0]
0.0,"[TCP:urgptr:3178]-duplicate(tamper{TCP:sport:corrupt}(drop,),tamper{TCP:options-altchksumopt:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:21:False}(tamper{TCP:options-altchksumopt:replace:},duplicate)-|[TCP:options-mss:41298]-fragment{tcp:-1:True:24}-|",1,[0]
0.0,"[TCP:urgptr:3178]-duplicate(tamper{TCP:options-mss:corrupt},tamper{TCP:options-altchksumopt:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:sport:replace:10577}(tamper{TCP:options-uto:replace:229},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:sport:replace:18233}(fragment{tcp:7:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:51249}(tamper{TCP:sport:replace:22049}(fragment{ip:-1:True:15},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(tamper{TCP:options-mss:corrupt},duplicate),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-sackok:replace:}(duplicate(,tamper{TCP:window:corrupt}),)-|",1,[0]
0.0,"[TCP:options-altchksum:16]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:-1:True}(,tamper{TCP:options-timestamp:replace:3180781914}),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:chksum:replace:18018}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:17de5deadd268932ad0f0e253d527c02}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True:16}-|,1,[0]
0.0,"[TCP:options-uto:156:0]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:244}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__},),)-|",1,[0]
0.0,"[TCP:options-altchksum:130]-duplicate(,tamper{TCP:ack:replace:836597987})-|",1,[0]
0.0,[TCP:options-wscale:154]-tamper{TCP:reserved:replace:7}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate(,fragment{tcp:-1:False}(tamper{TCP:options-eol:corrupt},)),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-wscale:154]-tamper{TCP:reserved:replace:7}(duplicate,)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-mss:corrupt},tamper{TCP:dport:replace:41057})-|[TCP:options-sackok:]-drop-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate(tamper{TCP:window:replace:160},fragment{tcp:23:False:21}),),)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:11}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:54570}(tamper{TCP:dport:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-eol:replace:},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:replace:z19xtz8drz}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:ack:replace:1695733086}(duplicate(fragment{tcp:-1:False:7},),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:9:True:4}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-uto:replace:177}(duplicate,),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-altchksum:replace:164}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:9}(duplicate(,tamper{TCP:options-mss:replace:11607}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:40878}(tamper{TCP:load:corrupt}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-wscale:replace:87}(fragment{tcp:-1:True}(duplicate,),),drop)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:replace:5},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:8396}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-uto:replace:177}(tamper{TCP:urgptr:replace:16788},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:window:replace:100}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt},duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:ack:118420696]-duplicate(tamper{TCP:options-nop:corrupt}(duplicate,),tamper{TCP:options-wscale:corrupt}(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:2147}-|,1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:ack:replace:3425656789}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|,1,[0]
